CITATION,INSTRUMENT,Neutral Citation
"['[2015]\xa0IEHC\xa0670', '2015/195 R Income Tax', '[2020]\xa0IECA\xa036', '[2001]\xa0IESC\xa064', '[2002]\xa01\xa0I.R.\xa084', '[2011]\xa0IESC\xa02', '[2011]\xa01\xa0I.R.\xa0729', '[2020]\xa0IEHC\xa0552', '[2017]\xa01\xa0I.R.\xa0119', '[2017]\xa0IESC\xa031', '[2016]\xa0IESC\xa06', '[2001]\xa0IESC\xa062', '[2002]\xa04\xa0I.R. 101', '[2002]\xa03\xa0I.R. 260', '[2010]\xa0IESC\xa014', '[2010]\xa03\xa0I.R.\xa0547']","['Income Tax 2014', 'Prosecution of Criminal Offences Act 1974', 'Act of 1974']",2022_IEHC_228
"['[2021] IEHC 668', '[2015] IESC 38', '[2015] 2 I.R. 616', '[2006] IEHC 323', '[2000] IESC 22', '[2000] 4 I.R 159', '[2015] IECA 126', '[2015] 2 I.R. 456', '[2015] 2 I.L.R.M. 337', '[2000] 4 I.R. 159', '[2015] IEHC 466', '[2018] IEHC 620', '[1999] IEHC 8', '[2016] IEHC 199', '[2021] IEHC 78', '(1877) 2 App.', '[1986] ILRM 4198', '[1988] ILRM 373', '[2016] 1 I.R. 92', '[2016] IEHC 236', '[2013] IEHC 518', '[1997] E.L.R. 107', '[2020] IEHC 73', '[2012] IEHC 367', '[2015] 1 I.R. 489']","['FINANCIAL SERVICES AND PENSIONS OMBUDSMAN ACT 2017', 'FSPO Act 2017', 'Financial Services and Pensions Ombudsman Act 2017', '2017 Act', 'Policy.', 'Definitions’ Section defined Major Damage', 'Definitions’ Sections', 'LEGISLATIVE FRAMEWORK OMBUDSMAN', 'Consumer Insurance Contracts Act 2019', 'Act of 2019', 'Central Bank Act 1942', 'FSPO 2017 Act', 'FSPO Act', 'Ombudsman’s Decision', 'Evidence?', 'FSO 2017 Act', 'Preliminary Decision']",2022_IEHC_290
"['[2020] IEHC 16', '[2019] EWHC 689 (Admin.', '[1988] ILRM 89', '(1992) 4 Admin L.Rep', '(1998) 75 P&CR 515', '[2018] EWCA Civ.', '[2007] 1 IR 690', '84 Rule 21(1)', '[2019] IEHC 938', '[2016] IEHC 448', '[2018] IEHC 20', '[1995] 3 IR 457', '[2021] IESC 42', '84 Rule 21(3)', '[2018] IESC 61', '[2019] 1 ILRM 149', '[2018] IECA 125', '[2019] IECA 326', '[2021] IECA 250', '[2016] IESC 15', '[1991] ILRM 301', '[2001] 1 IR 190', '[2005] IEHC 11', '[2005] 2 IR 404', '[2017] IEHC 546', '[1983] 2 AC 237', '[2013] 1 IR 247', '[2004] IEHC 42', '[2004] IEHC 128', '[2004] IESC 5', '[2004] 1 IR 72', '[2005] IEHC 206', '[2003] IESC 25', '[2003] 2 IR 270', '[2016] IEHC 618', '[2017] IEHC 711', '[1994] 1 IR 374', '[2002] 2 IR 418', '[2021] IEHC 283', '[1998] IEHC 143', '[2020] IECA 19', '[2018] 2 IR 250']","['2007 Regulations', 'Directive 2001/82', '2001 Directive', '2007 Regulation', 'Directive 2001/83/EC', 'Directive 2001/83', '1986 Rules', '1962 Rules', 'Directive 89/665']",2022_IECA_109
"['[2022 No.', '16 M]  IN', '[2000] 1 I.R. 165']","['ADOPTION ACT 2010', 'Adoption Act 2010', 'Act of 2010', 'Adoption (Amendment) Act 2017']",2022_IEHC_269
"['[2016 No.', '[2021] IECA 292', '[2013] IEHC 453', '[2015] 3 IR 555', '(1843) 3 Hare 100', '[2008] 4 IR 117', '[2007] 3 IR 283', '[2003] 4 IR 302', '[2016] IECA 273', '[2018] IEHC 611', '[2018] IEHC 485', '[2014] IEHC 596', '[2018] IEHC 611.The']","['Land and Conveyancing Law Reform Act', 'Bankruptcy Act', '1988 Act', 'Insolvency Service of Ireland', 'Personal Insolvency Act', '2012 Act', 'European Convention', 'Act of 2012', 'Debtors Financial Affairs) Regulations', 'Cross-Border Merger Directive', '2009 Act']",2022_IEHC_286
"['(Case C-220/18 PPU)', '[2018] 2 IR 357', '[2012] IEHC 179', '[2006] IESC 23', '[2010] IESC 45', '[2014] IEHC 540', '[1991] I.R. 251', '[1974] I.R. 378', '(2009) 49 EHRR 30', '[2015] IEHC 798', '[A]rticle 3', '(Case C-216/18 PPU)']","['Extradition Act', '1965 Act', 'European Arrest Warrant Act 2003', '2003 Act', 'European Convention', 'Framework Decision 2009/299/JHA', 'Framework Decision', 'CJEU', 'Harvard Civil Rights-Civil Liberties Law Review', 'Georgia Law Creates Homeless Sex Offender Colony', 'Constitution of Georgia']",2022_IECA_125
"['[2011 No.', '[1996] 2 I.R. 459', '[2015] IECA 58', '[2005] 1 I.R.L.M. 290', '422 97/98.', '[2005] IEHC 148', '[2011] 1.', '[2017] IECA 178', '[2021] IEHC 823', '[2010] IESC 27', '[2002] 3 I.R. 510', '[2005] IEHC 294', '[2005] 1 I.L.R.M.190 to']","['Solicitors (Amendment) Act', 'European Convention', 'Human Rights Act']",2022_IEHC_300
"['[1998] 1 IR 203', '[1993] 1 IR 39', '[1994] 1 IR 374', '[2021] 2 ILRM 225', '[2020] NICA 26', '[2001] 4 IR 259']","['Coroners Act 1962', '1962 Act', 'Garda Síochána Act 2005', '2005 Act', 'European Convention', 'ECHR', 'Constitution and/or ECHR', 'Human Rights Act 2003', 'Convention', '2003 Act']",2022_IEHC_273
"['(1981) 2 Frewen 57', '[1995] 2 IR 547', '[1987] 1 IR 363', '[1997] 2 IR 225', '[1996] 2 I.R. 459', '[2017] IECA 178', '[2015] IECA 41', '[2020] IESC 67', '[2012] IESC 50', '[2017] IECA 52', '[1995] 2 ILRM 561', '[2005] 1 ILRM 290', '[2005] IEHC 148', '[2009] 1 IR 737', '[1984] IR 151', '[1991] ILRM 135', '[1994] 1 ILRM 512', '[2005] 1 IR 577', '[2011] IEHC 11', '[2015] IECA 74', '(2003-2010)', '[2004] IESC 98', '[2011] 1 I.R. 611', '[2021] IEHC 323', '[2015] IECA McNamee v. Boyce', '[2016] IECA 19', '[2020] IECA 111', '(2010-2016)', '[2008] IESC 4', '[2012] 1 AC 48', '[2021] 2 IECA 113', '[1997] 3 All ER 909', ', Application Noo.', '[2020] AC 279', '[2004] UKHL 18', '[2019] IECA 38', '[2022] IESCDET 5']","['Criminal Procedure Act 1993', '1993 Act', 'EVENTS AND PROCEEDINGS 1980', 'Offences Against the State Act 1939', 'Cortina VZM 2018', 'Criminal Evidence Act 1992', 'Act of 1993', 'Criminal Procedure Act 1992', 'Statute of Limitations 1957', 'European Convention', 'State’s Convention', 'Convention', 'Human Rights Act 2003', '2003 Act', 'ECHR 2003-II', 'Criminal Justice Act 1988']",2022_IECA_113
"['[1954] IR 295', '[1988] IR 470', '[2021] IESC 66', '[1996] 1 IR 544', '[1988] 470', '[1971] IR 61', '[1977] 1 IR 177', '[1994] 1 IR 101', '[2008] EWHC 3300 (Admin)', '252 F.2d 892', '[2014] 2 IR 125', '[2011] 1 ILRM 1', '[2015] 2 IR 487']","['Courts (Supplemental Provisions) Act 1961', 'District Court Rules', 'Garda Síochána Act 2005', 'Petty Sessions (Ireland) Act 1851', '1851 Act', '2005 Act', 'Criminal Justice (Miscellaneous Provisions) Act 1997', 'Courts of Justice Act', 'Garda Síochána Act', 'Courts (Supplemental Provisions) Act', '1977 Rules', 'Court of Justice Act 1924', 'Petty Sessions (Ireland) Act 1861', 'Courts Act 1971', 'Legal Services Regulation Act 2015']",2022_IEHC_320
"['[2005] IEHC 189', '[2012] IESC 27', '[2020] IESC 70', '[1995] 2 IR 65', '[2013] IEHC 55', '[2008] IEHC 441', '[2020] IESC 28', '[2014] 1 IR 699', '[1998] 2 ILRM 304']","['Mental Health Act 2001', '2001 Act', 'Act of 2001']",2022_IECA_105
[],['New Rules'],2022_IEHC_434
['[2021] IECA 13'],"['Probation Service.', 'Sex Offenders Act 2001', 'Probation Service and/or An Garda Síochána', 'Probation Service and An Garda', 'Victims Offences']",2022_IECA_128
"['[1936] IR 65', '[2002] 1 IR 272', '[2016] 2 IR 254', '[2010] E.C.R. I-12527', '[23] These principles', '[2018] IECA 46', '[2022] IEHC 167', '[2016] 3 IR 197', '[2018] 1 WLR 192', '[2018] UKSC 34', '[2019] EWCA Civ 10', '[1988] IR 61', '[1893] 1 QB 256', '[2012] IEHC 26', '[2013] EWHC 2118', '[2007] 1 WLR 2489', '[2007] EWHC 9 (Ch):-', '[1919] AC 398', '[1926] AC 751', '[1996] AC 669', '[1999] 1 AC 153', '[1991] AC 548', '[1994] 1 WLR 938', '[1979] 1 WLR 783', '[2007] HLUK 34', '[2008] 1 AC 561', '[2012] EWHC 1798 (Ch)', '[1893] 1 QB 44', '(1968)', '[1893] 1QB 44', '[1941] VLR 110', '[1957] 1 QB 159', '[1988] 2 IR 1', '[2011] IEHC 308', '[1995] EUECJ C-68/93.)', '[2016] IECA 265', '[2006] EWHC 1062', '[2007] 1 WLR 113', '[2012] IESC 20', '[1986] IR 528']","['New Zealand Privacy Act 1993', 'Brussels Convention', 'Brussels Regulation', 'Lugano Convention', 'CPR', 'Civil Procedure 2006', 'CPR 6.20(15)', 'RSC Order 11', 'Civil Jurisdiction and Judgments Act 1982', 'Claims for Defamation  Under Order 11 r. 1(f)', '2009 Act']",2022_IECA_104
"['[1996] 2 IR 459', '[2005] ILRM 290', '[2015] IECA 74', '[2016] IECA 19', '[2011] IEHC 98', '[2014] IEHC 542', '[2017] IECA 178', '[2020] IEHC 246', '[2020] IECA 114', '[2019] IEHC 496', '[2018] IEHC 432', '[2019] IEHC 461', '[2020] IECA 111', '[1984] I.R. 151', '[2015] IECA 27', '[2013] IESC 6', '[2015] IECA 24', '[2015] IECA 280', '[2002] 3 IR 510', '[2011] IEHC 11', '[2010] IEHC 387', '[2011] IEHC 103', '[2010] IEHC 396', '[2004] IESC 98', '[2005] 1 ILRM 290', '[2010] IEHC 465', '[2012] IESC 50', '[2008] 4 IR 31', '[1998] 3 IR 542']","['European Convention', 'Convention', 'Civil Liability Act 1961']",2022_IECA_112
"['[2019] IESC 91', '[2020] IECA 191', '[2020] IEHC 147', '(1877) 3 Q.B.D. 8']",[],2022_IEHC_317
"['[2019] IEHC 894', '[1982] ILRM 421', '[1995] 2 I.R. 217', '[2011] All ER (D) 229', '[2008] IEHC 216', '[2009] I.R. 215', '[1984] I.R. 505', '[2009] 1 I.R. 215', '[2011] UKUT 433 (TCC)', '[2013] I.R.L.R. 99', '[2011] IEHC 510', '[2018] UKSC 29', '[2018] 4 All ER 641', '[2011] 4 All ER 745', '[1999] 1 I.R. 34', '2 I.R. 238', '[1951] 2 K.B. 343', '[1945] 70 C.L.R. 539', '[1969] 2 Q.B. 173', '[1933] I.R. 156', '[1968] 2 QB 497', '[1995] ILRM 189', '[2000] 1 I.R. 536', '[2004] 4 I.R. 150', '[1998] 1 I.R. 34', '[1984] I.C.R. 612', '[2011] 1 I.R. 562', '[1999] 1 W.L.R. 2042', '[2016] IEHC 722', '[2005] IEHC 189', '[2012] IESC 27', '[2021] EWCA Civ 952', '[2017] ICR 657', '[2011] UKSC 41', '[2011] ICR 1157', '[2018] EWCA Civ 2748']","['Taxes Consolidation Act 1997', 'Employment Rights Act 1996', 'UK Employment Rights Act 1996', 'Act of 1981']",2022_IECA_124
"['[2021 No.', '[2016] IECA 410', '[2011] IESC 40', '[2004] IEHC 387', '[2005] 1 I.R. 1']","['DIVORCE) ACT 1996', 'Family Law (Divorce) Act 1996']",2022_IEHC_268
"['[2002] IECA 98', '[2018] 1 IR 521', '[2010] 2 IR 199', '[2010] 1 IR 635', '[2022] IESC 2']","['2004 Act', 'European Convention', 'Convention', '2003 Act', 'Human Rights Act 2003', 'ECHR', 'Immigration Act']",2022_IECA_108
"['[2021 5471 P]', '[2012] IESC 49', '[2013] 4 IR 576', '[2019] IEHC 555', '[2012] 3 IR 152', '[1991] ECR 1', '[2009] 3 I.R. 690']","['Misuse of Drugs Act', '1977 Act', 'Misuse of Drugs Regulations', '2017 Regulations', 'Misuse of Drugs (Designation) Order 2017', 'Misuse of Drugs (Designation) Order, 2021', '2019 Regulations', 'These Regulations', 'Regulations 1307/2013', 'EU Regulations', 'Treaty.', 'Regulations 1307', 'Single Convention', 'convention', 'Criminal Law (Sexual Offences) Act 2006', 'Regulation 1308/2013']",2022_IEHC_291
"['[2021] IECA 305', '[2013] IEHC 230', '[2021] IEHC 212', '[2004] ECR I-1829', '[2005] ECR.', '[2016] IEHC 709', '[2012] IEHC 425', '[1982] IR 337', '[2003] ECR  I-1877', '[2007] ECR I-8189', '[1999] ECR I-07671', '[2003] ECR I-6413', '[2003] ECR I-6319', '[1994] Env.', '[2002] ECR I-5553', '[2003] ECR I-1091', '[2005] ECR I-1', '[1994] 1 IR 329', '[2018] IECA 35']","['Remedies Regulations', 'EU Remedies Directive', '2021 Framework', 'Official Languages Act 2003', '2016 Framework', 'Regulations 8(1)(a)', 'Council Directive 89/665', 'Remedies Directive', 'European Communities (Public Authorities’ Contracts) (Review Procedures) Regulations 2010', 'European Communities (Public Authorities’ Contracts) (Review Procedures) (Amendment) Regulations 2015', 'European Communities (Public Authorities’ Contracts) (Review Procedures) (Amendment) Regulations 2017', 'Remedies Directives', 'European Communities Act 1972', 'Remedies Regulation', 'Remedies Directive and Remedies Regulations', 'Remedies Directive/', 'Directive 89/665', '] Directive', 'Remedies Directives and Regulation 4', 'Bundesvergabegesetz (Federal Public Procurement Law)', 'Italian Code of Civil Procedure', 'CJEU)', 'Directive 92/13']",2022_IECA_131
"['[2012-11270-P]', '[1996] 2 IR 459', '[2016] IECA 206', '[2015] IECA 74', '[2008] IESC 4', '[2017] IEHC 346', '[2017] IECA 178', '[2019] IEHC 289', '[2021] IECA 287', '[2020] IESC 67']",[],2022_IEHC_355
"['[1933] I.R. 750', '[1976] I.R. 101', '[2017] IEHC 511', '[1962] 2 1 W.L.R. 1325', '[2021] IEHC 485', '[1995] 2 I.R. 217', '[2020] IESC 60', '[1951] Ch.', '[1953] Ch.']","['Taxes Consolidation Act', 'Stamp Duties Consolidation Act', 'Tax Appeals Commission  8', 'Companies (Amendment) Act', 'Land and Conveyancing Law Reform Act', 'Statute of Frauds', 'Finance (Tax Appeals) Act', 'Tax Appeals Commission  59', 'Acts  63', 'Stamp Act', 'Act of 1891', 'Stamp Duty Act']",2022_IECA_127
"['[1990] 2 IR 17', '[1999] 2 IR 321', '[1989] ILRM 639', '[1998] 1 IR 539', '[2002] 1 IR 84', '[2001] 3 IR 513', '[2001] IESC 63', '[1996] 2 IR 20', '[2005] IEHC 296', '[2007] IEHC 170', '[2001] IESC 64', '[2014] IEHC 446']","['2004 Act', 'Education Act 1998', '1998 Act', 'Special Educational Needs Act 2004', 'Disability Act 2005', 'United Nations Convention', 'Spring of 2022']",2022_IEHC_379
"['[2010] IEHC 133', '[1986] IR 642', '[1984] EUECJ R-14/83', '[2017] IESC 35', '[2018] 1 IR 246']","['European Communities (Reception Conditions) Regulations', 'Council Directive 2013/33', 'European Communities (Reception Conditions) Regulations 2018', 'Directive 2013/33', '2013 Directive', '2018 Regulations', 'International Protection Accommodation Service (IPAS)', 'Temporary Residence Certificate.', 'European Communities (Reception Conditions) Regulations 2019', 'International Protection Act', 'Directive 2003/86', 'European Communities (Reception Condition) Regulations', 'Reception Conditions Directive', 'European Communities (Reception Conditions) 2018', 'Directive 2013/32', 'Directive 2011/95', 'Directive 2005/85', 'International Protection Act 2015', '2015 Act', 'Reception Conditions Regulations', 'Directive 2000/78', 'Directive.', 'Appellant’s International Protection Application']",2022_IEHC_441
"['[2017] IEHC 741', '[2011] IEHC 24', '[2008] IEHC 190', '[2007] 2 IR 492', '[2012] IEHC 484', '[2020] IECA 154', '[2016] IEHC 360', '[2012] IESC 63', '[2021] IESCDET 120', '[2011] IEHC 526', '[2021] 1 ILRM 121', '[2006] 4 IR 88', '(Case C-135/08)', '[2010] E.C.R. I-1449', '(Case C-227/17)', '(Case C-192/99)', '[2001] E.C.R. I-1237', '[2019] 3 IR 317', '(Case C-118/20)', '[2019] 3 I.R. 317', '[2019] 2 I.L.R.M. 377', '[1948] IR 45', '[1993] 1 IR 231', '[2019] IESC 50', '[2020] 3 IR 480', '[1877] 2 App.', '[1986] 1 I.R. 196', '[2019] UKSC 13', '[2019] 2 W.L.R. 984', '[1956] 1 All ER 341', '[1956] 1 QB 702', '[2019] IESC 34', '[2018] IEHC 103', '[1980] AC 930', '[2019] IESC 54', '[1991] 1 I.R. 569', '[2000] 2 IR 514', '[1978] 1 W.L.R. 700', '[2018] 1 WLR 221', '[2015] 1 WLR 945', '[1981] QB 46', '[1994] QB 496', '[2008] INLR 683', '[2010] IESC 49', '[2011] 1 IR 152']","['Irish Nationality and Citizenship Act 1956', '1956 Act', 'Refugee Act 1996', 'Passport Act 2008', 'Citizenship and Nationality Act 1956', 'Irish Nationality and Citizenship Act 2004', 'Act of 2004', 'Immigration Act 2004', 'Refugee Act', '1996 Act', 'Immigration Act', '2004 Act', 'Irish Nationality and Citizenship Act', 'Bloomsbury Professional 2018', 'Constitution Act 2004', 'Act of 1996', 'Aliens Act', 'Act of 1935', '1999 Act', 'Interpretation Act 2005', '1951 Refugee Convention', 'Protection Regulations', 'Qualification Directive (Directive 2004/83', '1951 Convention', 'Refugee Convention', 'International Protection Act', '2015 Regulations', '2014 Act', 'Irish Nationality & Citizenship Act', 'Act of 1956', '2015 Act', 'Act of 2015', 'British Nationality Act', '1981 Act']",2022_IESC_25
"['2021/25 CA]  IN THE', '[2020] IEHC 104', '[2008] 1 IR 92']","['Personal Insolvency Acts 2012', 'Code of Conduct on Mortgage Arrears)', '2012 Act', 'Personal Insolvency (Amendment) Act 2015']",2022_IEHC_380
"['[2017] IEHC 287', '[1993] BCLC 676', '[2005] 1 IR 274', '[1998] 1 WLR 896', '[1985] A.C. 191', '[2017] IESC 31', '[2015] UKSC 36', '[1994] 1 IR 416', '[2015] 4 IR 37', '[2016] 1 IR 131', '[2015] IEHC 272']","['COMPANIES ACT 2014', 'Companies Act 2014', 'Superior Courts.', '2014 Act', 'RSC.', 'Companies Act', 'Companies (Amendment) Act', 'Statute of Limitations']",2022_IEHC_416
"['[2021] IECA 287', '[2020] IESC 67', '[1980] 2 N.S.W.L.R. 749', '[1994] 1 I.L.R.M. 512', '[2020] IEHC 372', '[2010] IESC 27']",[],2022_IEHC_359
"['[2004] 3 IR 87', '[2001] 10 JIC 0503', '[2019] IECA 260', '[2010] IECCA 116', '[1994] 2 I.L.R.M. 541', '[1998] 1 WLR 604', '[1978] AC 964', '[1972] 1 WLR 398', '[2001] 10 JIC 0503)', '[2015] IECA 290']","['Misuse of Drugs Act 1977', 'Act of 1977', 'Criminal Justice (Public Order) Act 1994', 'Misuse of Drugs Act']",2022_IECA_150
"['[2004] IESC\xa024', '[2004]\xa01\xa0I.R.\xa0512', '[2021]\xa0IECA\xa041', '[2004] 1 I.R. 512', '[1996]\xa02\xa0I.R.\xa0459', '[2022]\xa0IEHC\xa012', '[2021]\xa0IEHC\xa0199', '[2022]\xa0IEHC\xa0353', '[2020]\xa0IECA\xa0335', '[2020]\xa0IEHC\xa0293', '[2004]\xa0IESC\xa024']",['Legal Services Regulation Act 2015'],2022_IEHC_375
"['[2020] IESC 26', '[2020] IECA 69', '[1999] 1 IR 12', '[2002] 2 IR 744', '[1932] 2 IR 28', '[1981] IR 233', '[2011] IEHC 110', '[2017] IEHC 248', '441 US Supreme Court.', '84 Rule 2A', '[2019] IESC 86', '[1988] ILRM 177', '[2014] IESC 50', '[1998] 4 I.R. 76', '[1992] 1 I.R. 382', '[2010] IEHC 287', '[2001] 2 ILRM 401', '[2019] IECA 124', '[2012] 3 I.R. 453', '[2006] 4 I.R. 88', '[1984] I.R. 381', '[2006] 4 I.R. 1', '[2006] 1 ILRM 348', '[2020] 1 I.R. 123', '[1988] I.R. 235', '[1996] 1 IR 544', '[1965] IR 217', '[2002] 2 I.R. 743', '[1976] IR 325', '[1977] I.R. 129', '[1981] I.R. 233', '[2011] 1 IR 805', '[1965] I.R. 294', '[1999] 1 I.R. 12', '[1970] I.R. 317']","['Criminal Justice Act', '2006 Act', 'Criminal Justice (Public Order) Act', '1994 Act', 'Act of 2006', 'Act (s. 118', 'Domestic Violence Act', 'Sex Offenders Act', 'Criminal Law (Rape) Act', 'Criminal Law (Jurisdiction) Bill', 'Vagrancy Act', 'Domestic Violence Act 1996', '1996 Act', '1997 Act']",2022_IEHC_322
"['[2022 No.', '[1999] 2 I.R. 534', '[2000] 4 I.R. 54']","['Health and Social Care Professionals Act 2005', 'Nurses Act']",2022_IEHC_288
"['[2002] IEHC 14', '[2022] IECA 11', '[2020] IECA 87', '[2014] 1 IR 749', '[1893] 1 QB 439', '[2015] IESC 96', '[2015] 2 IR 656', '[2014] IESC 44']",[],2022_IECA_146
[],"['Employment Equality Act 1998', 'Employment Equality Act', 'Pensions Act 1990']",2022_IEHC_363
"['[2021] IESCDET 135', '[2005] IECCA 143', '[2014] IESC 17', '[2014] 2 IR 591', '[2017] IESC 1', '[2018] 1 IR 1', '(App No 36391/02)', '(2009) 49 EHRR 19', '[2015] IESC 31', '[2017] 1 IR 417', '[2007] IEHC 108', '(2015) 61 EHRR 9', '(2019) 69 EHRR 1', '[2009] 2 IR 124', '[1999] 2 I.R. 390', '[2014]2 I.R. 591', '[2010] UKSC 43', '[2017] IESC 54', '[2019] 1 IR 96', '384 US 436']","['Criminal Justice (Forensic Evidence) Act 1990', 'Criminal Justice Act 2006', 'Criminal Justice Act 2007', 'Criminal Justice (Forensic Evidence', 'Database) Act 2014', 'Offences against the State Act', 'Criminal Justice Act', 'Criminal Justice (Drug Trafficking) Act', '1990 Act', 'Act of 1990', 'European Convention']",2022_IESC_29
"['[2022] IESC 19', '[2015] 4 I.R. 535', '[2021] IESC 63', '[2022] IESC 16', '[2021] IESCDET 90', '[2014] IEHC 79', '[2021] IEHC 224', '[2022] IESC 18']","['Environment) Regulations 2007', 'AIE Regulations', 'Directive 2003/4/EC', 'AIE Directive', 'Environment (Miscellaneous Provisions) Act 2011', 'Act of 2011', '2011 Act']",2022_IESC_28
"['[2019] IEHC 462', '[2020] IEHC 56', '[2021] IESC 77', '[2002] IRLR 109', '[2017] EWCA Civ 979', '[2018] ICR 1850']","['Workplace Relations Commission Act', '2015 Act', 'Protected Disclosure Act', '2014 Act', 'Act of 2014', 'Protection of Employees (Fixed Term Work) Act 2003', 'Terms of Employment (Information) Act 1994', 'Payments of Wages Act 1991', 'Respondent’s Health and Safety Framework', 'Respondent’s Protected Disclosure Procedure', 'Garda Síochána Act', 'European Union (Protection of Trade Secrets) Regulations 2018', 'Protected Disclosures Act 2014', 'Payment of Wages Act 1991', 'Enterprise and Regulatory Reform Act 2013', '2013 Act', 'Industrial Relations Act 1990', 'Protected Disclosures Act 2014)(Declaration', '2015 Code']",2022_IEHC_335
"['[2020]\xa0IEHC\xa0149', '[2020]\xa01\xa0I.R.\xa0394', '[2020]\xa02\xa0I.L.R.M.\xa0483', '[2020]\xa02 I.L.R.M.\xa0483']","['PERSONAL INJURIES ASSESSMENT BOARD ACT 2003', 'Civil Liability Act 1961', 'Personal Injuries Assessment Board Act 2003', 'Legal Services Regulation Act 2015']",2022_IEHC_374
"['[2016] IEHC 318', '[1946] 80 ILTR 1', '[1972] Fam 33', '[2012] IEHC 285', '[1978] IR 55', '[1998] 2 IR 596', '[1951] 2 AER 1041']","['Succession Act', 'Administration of Estates Act', 'Succession Act 1965', 'Probate Divorce and Admiralty Division']",2022_IEHC_417
"['[2021] IEHC 732', '[2017] IEHC 94', '[2019] IEHC 269', '[2007] IEHC 369', '[2015] IEHC 528', '[2017] IECA 296', '[2015] IEHC 441', '[205] IEHC 528', '[2021] IESC 24', '[1965] IR 217', '[2015] IESC 57', '[2020] IESC 63', '[2019] IEHC 47', '[2008] 3 IR 663', '[2002] IR 135', '[1981] I.L.R.M. 379', '[2021] IEHC 781', '[2013] 2 IR 555', '[2018] 1 ILRM 361', '[2022] IEHC 164', '[2020] IEHC 615', '[2009] IESC 81', '[2015] IESC 64', '[2015] 3 I.R. 164', '[2013] IESC 4', '[2005] ECR I-5093', '[2009] ECR I-9147', '[2011] ECR I-13427', '[1991] ECR I-5469']","['International Protection Act', '2015 Act', 'European Convention', 'International Protection Act 2015', 'Workplace Relations Act', 'WR Act 2015', 'Irish Nationality and Citizenship Act', '1956 Act', '1951 Convention', 'Act of 2015', 'United Nations Convention', 'Geneva Convention', 'Origin) Order 2018', '2015 Acts', 'OSAC “Georgia 2020 Crime', 'Minister’s 2018', 'Minister’s s. 72', 'Asylum Procedures Directive', 'Directive 2013/32', 'Directive 2005/85', 'ECHR', 'Human Rights Act', 'Convention', '1999 Act', 'Immigration Act']",2022_IEHC_440
